scenario,year,metric,value,low,high
Baseline,1960.0,asr_cancer_incidence,0.0,0.0,0.0
Baseline,1961.0,asr_cancer_incidence,0.0,0.0,0.09062059495645343
Baseline,1962.0,asr_cancer_incidence,0.14771006455804758,0.0,0.27525958671137124
Baseline,1963.0,asr_cancer_incidence,0.3101692608469511,0.07606035777917908,0.5622899507625329
Baseline,1964.0,asr_cancer_incidence,0.7037912412116397,0.30696129842459097,1.2304377228369752
Baseline,1965.0,asr_cancer_incidence,1.1305063938110929,0.7436534357285063,1.62135482803441
Baseline,1966.0,asr_cancer_incidence,1.9043291020293236,1.409945231208138,2.3695471432236026
Baseline,1967.0,asr_cancer_incidence,2.5465137552212638,1.9392576959479089,3.193271265448791
Baseline,1968.0,asr_cancer_incidence,3.479733132590389,2.834392259450954,4.271425889750369
Baseline,1969.0,asr_cancer_incidence,4.723486805073552,3.76024457103115,5.486047230351366
Baseline,1970.0,asr_cancer_incidence,5.770226915632228,4.875880589543794,7.643040776359078
Baseline,1971.0,asr_cancer_incidence,8.003511036050702,6.231036616614399,9.753503427283167
Baseline,1972.0,asr_cancer_incidence,9.29858904941129,7.938999271769934,11.178935768414274
Baseline,1973.0,asr_cancer_incidence,10.352633893798668,8.660242250508963,12.31961149257833
Baseline,1974.0,asr_cancer_incidence,11.748710887553875,10.88353028281891,14.687724735608287
Baseline,1975.0,asr_cancer_incidence,14.472706831280279,12.754910686924406,15.49067975859411
Baseline,1976.0,asr_cancer_incidence,14.642834482093315,13.39987183038884,16.569152788568122
Baseline,1977.0,asr_cancer_incidence,16.660471807975387,14.716222557214254,18.044559815332086
Baseline,1978.0,asr_cancer_incidence,17.482112862834732,15.593011336565558,18.793079419598193
Baseline,1979.0,asr_cancer_incidence,19.02974910613474,17.414462756316063,20.283304609029216
Baseline,1980.0,asr_cancer_incidence,19.404552012676202,17.982525946044962,21.752658040448125
Baseline,1981.0,asr_cancer_incidence,20.662532756728325,18.9238121148755,22.16817852716894
Baseline,1982.0,asr_cancer_incidence,22.030823584124505,20.211744062668338,24.05915692447768
Baseline,1983.0,asr_cancer_incidence,20.86642904226091,19.01859580654877,23.02792933625258
Baseline,1984.0,asr_cancer_incidence,22.84584716759133,20.662011086996937,24.257146532523556
Baseline,1985.0,asr_cancer_incidence,22.368424453281968,19.37337139394848,24.89418413225965
Baseline,1986.0,asr_cancer_incidence,22.31976484304193,20.98970242717593,24.71572825464666
Baseline,1987.0,asr_cancer_incidence,21.852008708356852,20.3002276087473,23.795746320367748
Baseline,1988.0,asr_cancer_incidence,21.693981154146286,20.551036514212825,23.95864256205966
Baseline,1989.0,asr_cancer_incidence,22.747390139462645,20.423729924898726,24.133535590697907
Baseline,1990.0,asr_cancer_incidence,22.700932874312944,20.995060142258637,24.42778202384593
Baseline,1991.0,asr_cancer_incidence,21.893277280762874,19.89096783788954,23.16576762953738
Baseline,1992.0,asr_cancer_incidence,21.343342600871253,20.37053353485872,22.94290140409264
Baseline,1993.0,asr_cancer_incidence,20.88720610212073,19.457993202588835,23.200731082641266
Baseline,1994.0,asr_cancer_incidence,20.90222335166321,18.744132519100248,23.12937242372756
Baseline,1995.0,asr_cancer_incidence,20.126960064408568,19.114369417317715,21.578079041982733
Baseline,1996.0,asr_cancer_incidence,20.94194770222785,19.43191813169663,22.64767191352669
Baseline,1997.0,asr_cancer_incidence,20.632888720076295,19.171782029159818,21.378152075812014
Baseline,1998.0,asr_cancer_incidence,20.2224438194945,18.45695019823809,21.803731135227107
Baseline,1999.0,asr_cancer_incidence,19.681385481027753,18.522554881714438,20.636020685039682
Baseline,2000.0,asr_cancer_incidence,20.152070071442516,18.58375765213127,20.94441736545441
Baseline,2001.0,asr_cancer_incidence,19.88913493872395,18.555086819139095,21.05328284987836
Baseline,2002.0,asr_cancer_incidence,19.672476251685616,18.082282830513634,20.614314115899408
Baseline,2003.0,asr_cancer_incidence,19.224199285074025,18.35220635689661,20.25786999471283
Baseline,2004.0,asr_cancer_incidence,20.002388890064225,18.36806362223989,20.89560524678395
Baseline,2005.0,asr_cancer_incidence,19.466313498972603,18.520144061491134,20.523102282036607
Baseline,2006.0,asr_cancer_incidence,19.304022784744127,17.00899609037923,20.94855437168126
Baseline,2007.0,asr_cancer_incidence,18.653231421943417,17.014748565100973,20.347028281774577
Baseline,2008.0,asr_cancer_incidence,19.017386740441136,18.08851601029531,20.234448952547915
Baseline,2009.0,asr_cancer_incidence,19.139079196883355,17.5889733090202,19.954606457183697
Baseline,2010.0,asr_cancer_incidence,19.214226760203108,17.33333410963497,19.790546817244902
Baseline,2011.0,asr_cancer_incidence,18.411774103336537,17.389479334846456,20.17662585079963
Baseline,2012.0,asr_cancer_incidence,18.627310765548664,17.629463200747686,19.872709181156647
Baseline,2013.0,asr_cancer_incidence,18.843664816264756,17.559353039650308,19.388429113309513
Baseline,2014.0,asr_cancer_incidence,19.107117501789254,17.38050432094258,20.057541660960283
Baseline,2015.0,asr_cancer_incidence,18.71677388971476,17.681061294333617,19.46039461750117
Baseline,2016.0,asr_cancer_incidence,18.6576201564066,17.51120213772618,19.537282389044197
Baseline,2017.0,asr_cancer_incidence,18.336527756597263,17.40308048200701,19.53325832546531
Baseline,2018.0,asr_cancer_incidence,18.470410945175182,17.643003953666234,20.027179208339156
Baseline,2019.0,asr_cancer_incidence,19.345886049257786,17.94474964885514,20.904074622659632
Baseline,2020.0,asr_cancer_incidence,18.370709953599118,17.53589784681355,19.07489872144603
Baseline,2021.0,asr_cancer_incidence,18.260002557962093,17.263695813410983,19.609460655999747
Baseline,2022.0,asr_cancer_incidence,17.718138956948103,16.84346663627738,19.070144648231075
Baseline,2023.0,asr_cancer_incidence,18.07057022168511,16.971526232362184,18.7351893200718
Baseline,2024.0,asr_cancer_incidence,17.02984163922917,16.631343189006262,18.13603031577592
Baseline,2025.0,asr_cancer_incidence,17.154769220112467,16.35415824425294,17.77220674563886
Baseline,2026.0,asr_cancer_incidence,16.97103366912146,15.846517776106818,18.079893606473284
Baseline,2027.0,asr_cancer_incidence,17.12771957968962,16.59652111184754,17.95640208555755
Baseline,2028.0,asr_cancer_incidence,17.03592035686388,16.2745430268319,17.83545163454441
Baseline,2029.0,asr_cancer_incidence,16.70209938715734,15.7859228910121,17.269369253056823
Baseline,2030.0,asr_cancer_incidence,16.65690992491443,15.230944563060957,17.10243417156215
Baseline,2031.0,asr_cancer_incidence,16.385428712003183,15.254982144726563,16.853395701080228
Baseline,2032.0,asr_cancer_incidence,16.261646949367798,15.41141927779409,17.04640948183085
Baseline,2033.0,asr_cancer_incidence,16.06066773357777,15.44690015349803,17.18382450041003
Baseline,2034.0,asr_cancer_incidence,16.027720695936164,15.152845060312188,16.846720325471132
Baseline,2035.0,asr_cancer_incidence,15.784274114161583,15.07944103262099,16.867457367807788
Baseline,2036.0,asr_cancer_incidence,15.894601489482,15.060502669910365,16.794337618561197
Baseline,2037.0,asr_cancer_incidence,15.7844037310239,15.118423740727033,16.58294924907281
Baseline,2038.0,asr_cancer_incidence,15.849692586090693,15.136887159064127,16.494960400898094
Baseline,2039.0,asr_cancer_incidence,15.477230201072627,15.089342324563248,16.824149023027164
Baseline,2040.0,asr_cancer_incidence,15.349476748699356,14.888897938555209,16.02414749062969
Baseline,2041.0,asr_cancer_incidence,15.557622178644683,14.49643558962297,16.412316496228865
Baseline,2042.0,asr_cancer_incidence,15.33835462145494,14.702045170772125,16.16976600745146
Baseline,2043.0,asr_cancer_incidence,15.220629666373426,14.723730244165468,16.088670834260384
Baseline,2044.0,asr_cancer_incidence,15.643686378423421,14.821944492304372,16.25476896208864
Baseline,2045.0,asr_cancer_incidence,15.466749535042766,14.725257875042502,15.921330500394468
Baseline,2046.0,asr_cancer_incidence,15.006156733741886,14.657286919476784,16.0553058836243
Baseline,2047.0,asr_cancer_incidence,15.528379964613904,14.761743277294208,15.933827356994744
Baseline,2048.0,asr_cancer_incidence,14.961352378371913,14.43883389019106,15.995613376240264
Baseline,2049.0,asr_cancer_incidence,15.109888029397894,14.648612148468267,16.14314332566591
Baseline,2050.0,asr_cancer_incidence,14.83339853173253,14.21155385050341,15.728469073786966
Baseline,2051.0,asr_cancer_incidence,15.020723280531474,14.538600391607627,15.950566650749247
Baseline,2052.0,asr_cancer_incidence,15.205702891079145,14.677204796626345,16.167406017824664
Baseline,2053.0,asr_cancer_incidence,15.123376752022189,14.781702443527045,15.787873567752136
Baseline,2054.0,asr_cancer_incidence,15.276468525693732,14.520896995386405,15.937508897829812
Baseline,2055.0,asr_cancer_incidence,14.715929854210884,14.248529424930222,15.662442410490595
Baseline,2056.0,asr_cancer_incidence,14.968033060677772,14.509398927073956,15.5197902136291
Baseline,2057.0,asr_cancer_incidence,15.147866629763747,14.42204232505953,15.545730693600646
Baseline,2058.0,asr_cancer_incidence,15.077488674898706,14.552495864500568,15.700033512033341
Baseline,2059.0,asr_cancer_incidence,14.924500029902987,14.395784086958006,15.263455541566247
Baseline,2060.0,asr_cancer_incidence,14.692716300917196,14.283399334334668,15.504847592172966
Baseline,2061.0,asr_cancer_incidence,14.737507145972096,14.489556911805565,15.613454175070602
Baseline,2062.0,asr_cancer_incidence,14.985519376272673,14.523389605083912,15.327289389964712
Baseline,2063.0,asr_cancer_incidence,14.969135940377413,14.336401825238939,15.390431103110522
Baseline,2064.0,asr_cancer_incidence,14.812771850921518,14.029420385142933,15.211803195861554
Baseline,2065.0,asr_cancer_incidence,14.67081278563829,14.065386500497159,15.35062403461975
Baseline,2066.0,asr_cancer_incidence,14.703847083459364,14.325903602361477,15.416305333012644
Baseline,2067.0,asr_cancer_incidence,15.031437635989207,14.318096434471457,15.520892027437991
Baseline,2068.0,asr_cancer_incidence,14.691688324695347,14.283177780026623,15.017919275777643
Baseline,2069.0,asr_cancer_incidence,14.749096429889958,14.097556552819968,15.317526494820846
Baseline,2070.0,asr_cancer_incidence,14.412966880378642,13.983877450723035,15.376675511952893
Baseline,2071.0,asr_cancer_incidence,14.624517772269767,14.108322200942778,14.865584317014427
Baseline,2072.0,asr_cancer_incidence,14.608814637789145,13.948980678345919,15.02161808320894
Baseline,2073.0,asr_cancer_incidence,14.540698955825496,14.107390158204273,15.00413361059469
Baseline,2074.0,asr_cancer_incidence,14.660905597918672,13.953908898388402,15.22654469171168
Baseline,2075.0,asr_cancer_incidence,14.56511983396461,14.12449306015134,15.413672592838122
Baseline,2076.0,asr_cancer_incidence,14.640909671287464,14.083087603383126,14.957816653284764
Baseline,2077.0,asr_cancer_incidence,14.747237592924762,14.16533149104629,15.134284295630248
Baseline,2078.0,asr_cancer_incidence,14.354157920441576,13.953995431737013,14.692975697663053
Baseline,2079.0,asr_cancer_incidence,14.456641725488044,13.942215169384381,15.025557866092948
Baseline,2080.0,asr_cancer_incidence,14.590237004154996,13.951620496403256,14.96699319399043
Baseline,2081.0,asr_cancer_incidence,14.53111614083618,14.051971825082093,15.07621858436764
Baseline,2082.0,asr_cancer_incidence,14.417125765032083,14.19201651693712,14.683206508418778
Baseline,2083.0,asr_cancer_incidence,14.443355835609111,13.988128278731056,14.983411151784743
Baseline,2084.0,asr_cancer_incidence,14.340790200087412,13.782775718952283,14.786775735570346
Baseline,2085.0,asr_cancer_incidence,14.264823903893486,13.920520401745359,14.772931571832641
Baseline,2086.0,asr_cancer_incidence,14.36858660074512,13.85425108302135,14.631190640904942
Baseline,2087.0,asr_cancer_incidence,14.308605888227273,14.005595666777031,14.557181130815216
Baseline,2088.0,asr_cancer_incidence,14.301625352624745,13.916851189182287,14.635985590824738
Baseline,2089.0,asr_cancer_incidence,14.218158774324479,13.696425725020351,14.939582595021974
Baseline,2090.0,asr_cancer_incidence,14.19204242711921,13.664507667795574,14.617330374573797
Baseline,2091.0,asr_cancer_incidence,14.29602196875271,13.756853985209025,14.733601859055238
Baseline,2092.0,asr_cancer_incidence,14.16732896276233,13.67779950227738,14.524359713174462
Baseline,2093.0,asr_cancer_incidence,14.12780930517997,13.445490497808205,14.667960381014405
Baseline,2094.0,asr_cancer_incidence,14.330841305793651,13.893602289421972,14.729308011433847
Baseline,2095.0,asr_cancer_incidence,14.144329391328714,13.677848523255323,14.983608941316964
Baseline,2096.0,asr_cancer_incidence,14.225042775927497,13.711984304337882,14.637912620844004
Baseline,2097.0,asr_cancer_incidence,14.049500275871583,13.630126575347118,14.395822954602114
Baseline,2098.0,asr_cancer_incidence,14.218043591920589,13.789549756520184,14.776838762482884
Baseline,2099.0,asr_cancer_incidence,14.21780538710965,13.651645114970199,14.894470715454146
Baseline,2100.0,asr_cancer_incidence,13.987563497260904,13.510498388447948,14.293284083082229
Baseline,1960.0,cancers,0.0,0.0,0.0
Baseline,1961.0,cancers,0.0,0.0,22.29853057861328
Baseline,1962.0,cancers,22.29853057861328,0.0,66.89559173583984
Baseline,1963.0,cancers,66.89559173583984,20.068677520751955,115.95235900878913
Baseline,1964.0,cancers,156.08971405029297,66.89559173583984,269.8122207641602
Baseline,1965.0,cancers,256.43310165405273,173.9285385131836,379.0750198364258
Baseline,1966.0,cancers,434.82133865356445,312.17942810058594,512.8662109375
Baseline,1967.0,cancers,579.761791229248,445.9706184387207,735.8515045166016
Baseline,1968.0,cancers,758.1500434875488,617.669303894043,961.0666915893555
Baseline,1969.0,cancers,1059.1802139282227,862.953108215332,1208.5802917480469
Baseline,1970.0,cancers,1282.1654586791992,1090.3981506347657,1576.5061157226564
Baseline,1971.0,cancers,1739.2852783203125,1364.6700286865234,2051.4646423339846
Baseline,1972.0,cancers,2051.4647216796875,1772.7330596923828,2410.471078491211
Baseline,1973.0,cancers,2296.74853515625,1819.560009765625,2635.6860778808596
Baseline,1974.0,cancers,2608.927978515625,2339.115670776367,3095.035955810547
Baseline,1975.0,cancers,3132.943359375,2822.993798828125,3393.836065673828
Baseline,1976.0,cancers,3244.4359436035156,2965.7045715332033,3616.8214721679688
Baseline,1977.0,cancers,3757.3021850585938,3253.3554870605467,4114.078692626953
Baseline,1978.0,cancers,3957.988983154297,3596.752880859375,4319.225170898438
Baseline,1979.0,cancers,4392.810211181641,4042.723583984375,4609.106054687501
Baseline,1980.0,cancers,4615.795562744141,4131.917584228516,5079.604931640625
Baseline,1981.0,cancers,4961.4228515625,4613.56591796875,5338.268249511719
Baseline,1982.0,cancers,5418.542663574219,4903.446368408203,5804.307116699219
Baseline,1983.0,cancers,5262.452850341797,4809.792852783203,5663.8263671875
Baseline,1984.0,cancers,5674.975646972656,5262.452990722656,6149.934521484375
Baseline,1985.0,cancers,5831.065612792969,4992.64058227539,6424.206408691406
Baseline,1986.0,cancers,5931.408996582031,5592.471118164062,6502.251416015625
Baseline,1987.0,cancers,5953.707458496094,5503.277209472656,6421.9765625
Baseline,1988.0,cancers,6076.349548339844,5663.826403808594,6731.925939941407
Baseline,1989.0,cancers,6388.52880859375,5775.319287109375,6805.511474609375
Baseline,1990.0,cancers,6500.021667480469,6174.462561035156,7046.335339355469
Baseline,1991.0,cancers,6555.767761230469,5973.776110839844,6879.09638671875
Baseline,1992.0,cancers,6611.51416015625,6145.474645996093,7057.484606933594
Baseline,1993.0,cancers,6533.46923828125,6147.7046875,7126.6103515625
Baseline,1994.0,cancers,6656.111511230469,6080.809106445313,7438.790075683594
Baseline,1995.0,cancers,6678.409851074219,6263.656628417969,7146.678955078125
Baseline,1996.0,cancers,7068.634338378906,6662.800524902344,7523.524365234375
Baseline,1997.0,cancers,7168.977600097656,6676.18017578125,7456.628833007812
Baseline,1998.0,cancers,7269.321105957031,6633.812341308594,7739.8203125
Baseline,1999.0,cancers,7213.574523925781,6803.281420898437,7804.4862060546875
Baseline,2000.0,cancers,7548.052429199219,7106.541442871094,7913.748999023438
Baseline,2001.0,cancers,7692.993347167969,7068.634130859375,8205.859167480468
Baseline,2002.0,cancers,7860.232360839844,7180.126684570312,8361.949377441406
Baseline,2003.0,cancers,7915.978515625,7514.605090332031,8390.9380859375
Baseline,2004.0,cancers,8406.546508789062,7603.799072265625,8899.344091796875
Baseline,2005.0,cancers,8406.54638671875,8038.621057128907,8767.782934570312
Baseline,2006.0,cancers,8640.68115234375,7800.026318359375,9311.867114257813
Baseline,2007.0,cancers,8562.635864257812,7889.2201171875,9302.948168945313
Baseline,2008.0,cancers,9053.203857421875,8752.173547363282,9481.335778808594
Baseline,2009.0,cancers,9265.040405273438,8703.117309570312,9693.171508789062
Baseline,2010.0,cancers,9465.726684570312,8660.749609375,9855.950512695312
Baseline,2011.0,cancers,9354.234069824219,8979.6189453125,10217.187353515625
Baseline,2012.0,cancers,9811.353515625,9367.612744140624,10404.494604492187
Baseline,2013.0,cancers,10201.578369140625,9664.183374023438,10736.743017578125
Baseline,2014.0,cancers,10669.84716796875,9724.389770507812,11115.818139648438
Baseline,2015.0,cancers,10814.787841796875,10063.327514648438,11316.503759765625
Baseline,2016.0,cancers,10848.235473632812,10386.656689453124,11448.065625000001
Baseline,2017.0,cancers,11283.056518554688,10678.766857910156,11952.0125
Baseline,2018.0,cancers,11483.743774414062,10944.11845703125,12306.558666992189
Baseline,2019.0,cancers,12230.744384765625,11410.158154296874,13171.741748046876
Baseline,2020.0,cancers,12108.101806640625,11506.042041015626,12652.1853515625
Baseline,2021.0,cancers,12442.579711914062,11717.878198242188,13158.36240234375
Baseline,2022.0,cancers,12308.788818359375,11655.4416015625,12913.078881835938
Baseline,2023.0,cancers,12676.71484375,12052.356127929688,13260.936352539064
Baseline,2024.0,cancers,12453.728881835938,12063.505078125,13272.08515625
Baseline,2025.0,cancers,12676.714599609375,12239.663012695313,13405.876391601563
Baseline,2026.0,cancers,13055.789672851562,12299.869189453126,13822.858422851563
Baseline,2027.0,cancers,13479.461303710938,13046.870092773437,14304.5064453125
Baseline,2028.0,cancers,13791.640502929688,13194.040161132812,14694.730737304688
Baseline,2029.0,cancers,13903.133178710938,13011.191943359376,14407.080444335938
Baseline,2030.0,cancers,14137.268188476562,13040.180444335938,14788.384326171876
Baseline,2031.0,cancers,14349.103881835938,13662.308642578126,14663.51279296875
Baseline,2032.0,cancers,14605.536865234375,13822.858764648438,15602.281127929688
Baseline,2033.0,cancers,14984.611572265625,14389.2412109375,15707.085205078125
Baseline,2034.0,cancers,15330.23876953125,14420.459130859375,15910.0009765625
Baseline,2035.0,cancers,15508.627197265625,14699.19033203125,16331.443579101564
Baseline,2036.0,cancers,15954.597534179688,15216.5162109375,16648.08291015625
Baseline,2037.0,cancers,16367.120849609375,15535.385424804688,17036.076708984376
Baseline,2038.0,cancers,16835.389526367188,16025.952783203125,17807.606201171875
Baseline,2039.0,cancers,17125.2705078125,16603.484912109376,18324.932495117188
Baseline,2040.0,cancers,17359.405883789062,16944.652758789063,18208.979370117188
Baseline,2041.0,cancers,18184.451049804688,17094.0521484375,19060.784130859374
Baseline,2042.0,cancers,18307.0927734375,17687.194067382814,19254.7806640625
Baseline,2043.0,cancers,18898.004150390625,18115.326025390626,19747.579150390626
Baseline,2044.0,cancers,19511.21435546875,18594.744677734376,20309.501855468752
Baseline,2045.0,cancers,20079.826904296875,19089.77216796875,20637.289892578126
Baseline,2046.0,cancers,19901.438720703125,19328.366015625,21241.579541015624
Baseline,2047.0,cancers,21228.200927734375,20215.846630859374,21729.917822265626
Baseline,2048.0,cancers,20826.827392578125,20224.76728515625,22410.02255859375
Baseline,2049.0,cancers,21674.170654296875,20817.90830078125,22947.418017578126
Baseline,2050.0,cancers,21908.305419921875,20887.033837890624,22980.86494140625
Baseline,2051.0,cancers,22510.365966796875,21845.87060546875,23663.198681640624
Baseline,2052.0,cancers,23112.426513671875,22133.5212890625,24624.26474609375
Baseline,2053.0,cancers,23714.48583984375,23319.802001953125,24581.8990234375
Baseline,2054.0,cancers,24372.2919921875,23237.298046875,25150.512060546876
Baseline,2055.0,cancers,24115.858642578125,23148.1041015625,25484.9900390625
Baseline,2056.0,cancers,25130.443359375,24135.928076171876,25777.100634765626
Baseline,2057.0,cancers,25587.5625,24472.636572265626,26472.81240234375
Baseline,2058.0,cancers,26133.8759765625,25210.717724609374,27329.07783203125
Baseline,2059.0,cancers,26379.16015625,25656.6884765625,27032.507177734376
Baseline,2060.0,cancers,26490.6533203125,25837.306494140626,28022.561181640624
Baseline,2061.0,cancers,27048.115966796875,26655.662646484376,28733.88408203125
Baseline,2062.0,cancers,28051.549560546875,26907.63466796875,28693.747900390626
Baseline,2063.0,cancers,28787.40185546875,27503.00439453125,29385.001513671876
Baseline,2064.0,cancers,28731.65478515625,27509.695263671874,29710.560009765624
Baseline,2065.0,cancers,29199.924072265625,27951.205712890624,30370.59736328125
Baseline,2066.0,cancers,29735.088623046875,28742.805029296876,30936.97900390625
Baseline,2067.0,cancers,30894.612548828125,29088.43125,31951.562060546876
Baseline,2068.0,cancers,30627.029541015625,29844.35205078125,31382.951123046874
Baseline,2069.0,cancers,31206.7919921875,30163.2205078125,32571.46123046875
Baseline,2070.0,cancers,31050.701171875,30004.900927734376,33117.77358398437
Baseline,2071.0,cancers,31998.388671875,30970.426123046876,32448.819580078125
Baseline,2072.0,cancers,32488.95751953125,30952.588134765625,33380.900146484375
Baseline,2073.0,cancers,32756.5400390625,31686.21083984375,33913.83427734375
Baseline,2074.0,cancers,33470.09326171875,31733.035888671875,34758.9482421875
Baseline,2075.0,cancers,33603.884765625,32598.22021484375,35479.19169921875
Baseline,2076.0,cancers,34328.58740234375,32792.2173828125,34877.13032226563
Baseline,2077.0,cancers,34796.85693359375,33632.872314453125,35782.45234375
Baseline,2078.0,cancers,34328.5869140625,33334.071044921875,35256.20439453125
Baseline,2079.0,cancers,34952.945556640625,33924.98374023438,36371.13310546875
Baseline,2080.0,cancers,35610.7529296875,34043.16606445312,36493.77353515625
Baseline,2081.0,cancers,35856.037109375,34743.341015625,37004.41376953125
Baseline,2082.0,cancers,35978.6787109375,35363.23896484375,36661.01513671875
Baseline,2083.0,cancers,36413.5009765625,35039.91083984375,37729.11396484375
Baseline,2084.0,cancers,36368.90380859375,34952.94545898437,37544.035546875
Baseline,2085.0,cancers,36547.29248046875,35624.132568359375,37628.77138671875
Baseline,2086.0,cancers,37060.158203125,35813.66826171875,37753.6419921875
Baseline,2087.0,cancers,37060.157958984375,36339.91533203125,37891.89521484375
Baseline,2088.0,cancers,37517.2783203125,36580.73916015625,38404.76015625
Baseline,2089.0,cancers,37528.4267578125,36228.42470703125,39486.2388671875
Baseline,2090.0,cancers,37818.30810546875,36545.06337890625,38734.780078125004
Baseline,2091.0,cancers,38331.1748046875,36533.91298828125,39203.0490234375
Baseline,2092.0,cancers,38108.18896484375,36783.65673828125,39189.66845703125
Baseline,2093.0,cancers,38308.87744140625,36435.79892578125,39673.54453125
Baseline,2094.0,cancers,39000.13134765625,37791.5517578125,40219.85986328125
Baseline,2095.0,cancers,38743.69775390625,37367.878515625,40866.5189453125
Baseline,2096.0,cancers,39200.8173828125,37539.576171875,39950.04931640625
Baseline,2097.0,cancers,38777.1455078125,37686.74931640625,39793.9576171875
Baseline,2098.0,cancers,39423.80322265625,38402.52890625,40931.18544921875
Baseline,2099.0,cancers,39758.2822265625,38172.85615234375,41419.5220703125
Baseline,2100.0,cancers,39223.115234375,37907.50283203125,40003.5623046875
Baseline,1960.0,cancer_deaths,0.0,0.0,0.0
Baseline,1961.0,cancer_deaths,0.0,0.0,0.0
Baseline,1962.0,cancer_deaths,0.0,0.0,0.0
Baseline,1963.0,cancer_deaths,0.0,0.0,0.0
Baseline,1964.0,cancer_deaths,0.0,0.0,0.0
Baseline,1965.0,cancer_deaths,0.0,0.0,0.0
Baseline,1966.0,cancer_deaths,0.0,0.0,22.29853057861328
Baseline,1967.0,cancer_deaths,11.14926528930664,0.0,44.59706115722656
Baseline,1968.0,cancer_deaths,22.29853057861328,0.0,44.59706115722656
Baseline,1969.0,cancer_deaths,44.59706115722656,0.0,91.42397537231449
Baseline,1970.0,cancer_deaths,111.4926528930664,42.367208099365236,158.31956710815433
Baseline,1971.0,cancer_deaths,167.2389793395996,86.9642692565918,205.14648132324226
Baseline,1972.0,cancer_deaths,234.13457107543945,133.7911834716797,314.4092811584473
Baseline,1973.0,cancer_deaths,345.6272277832031,260.8928077697754,470.49898910522467
Baseline,1974.0,cancer_deaths,557.4632797241211,372.3854606628418,671.1857345581055
Baseline,1975.0,cancer_deaths,713.5529365539551,626.5886756896973,827.2754417419434
Baseline,1976.0,cancer_deaths,836.1948547363281,644.4275260925293,983.3651062011719
Baseline,1977.0,cancer_deaths,1059.1800842285156,909.77998046875,1213.039959716797
Baseline,1978.0,cancer_deaths,1271.0161437988281,1090.3980773925782,1494.00146484375
Baseline,1979.0,cancer_deaths,1449.4044189453125,1308.923602294922,1694.688238525391
Baseline,1980.0,cancer_deaths,1716.9867553710938,1536.3686584472657,2154.0379333496094
Baseline,1981.0,cancer_deaths,1984.569091796875,1759.353955078125,2258.840991210938
Baseline,1982.0,cancer_deaths,2352.494873046875,2084.912493896484,2700.3519775390623
Baseline,1983.0,cancer_deaths,2519.7338256835938,2113.900524902344,2809.6146911621095
Baseline,1984.0,cancer_deaths,2820.7640075683594,2470.6770751953127,3081.656842041016
Baseline,1985.0,cancer_deaths,2954.5552673339844,2713.731036376953,3309.1018737792974
Baseline,1986.0,cancer_deaths,3300.182373046875,3068.277722167969,3670.338122558594
Baseline,1987.0,cancer_deaths,3445.1229248046875,3054.898614501953,3924.541571044922
Baseline,1988.0,cancer_deaths,3857.6458740234375,3471.8811218261717,4169.825524902344
Baseline,1989.0,cancer_deaths,4013.735595703125,3610.13203125,4348.213940429688
Baseline,1990.0,cancer_deaths,4102.9296875,3728.3143005371094,4533.291723632813
Baseline,1991.0,cancer_deaths,4270.1689453125,3761.761993408203,4669.313159179688
Baseline,1992.0,cancer_deaths,4437.4080810546875,4165.365966796875,4941.355187988282
Baseline,1993.0,cancer_deaths,4515.452911376953,4230.031341552734,4834.321923828125
Baseline,1994.0,cancer_deaths,4671.542633056641,4303.616857910156,4865.5400390625
Baseline,1995.0,cancer_deaths,4693.841094970703,4250.099914550781,5046.158374023437
Baseline,1996.0,cancer_deaths,4883.378875732422,4493.154510498047,5342.728820800781
Baseline,1997.0,cancer_deaths,5028.319274902344,4368.282690429687,5362.79701538086
Baseline,1998.0,cancer_deaths,4994.8714599609375,4544.441027832031,5376.176281738281
Baseline,1999.0,cancer_deaths,5028.3194580078125,4725.059252929687,5378.406579589844
Baseline,2000.0,cancer_deaths,5318.200500488281,4916.826629638672,5645.988696289062
Baseline,2001.0,cancer_deaths,5284.752685546875,4742.8982604980465,5761.940966796875
Baseline,2002.0,cancer_deaths,5463.140869140625,5059.537609863281,5895.731982421875
Baseline,2003.0,cancer_deaths,5518.8870849609375,4838.781848144531,6178.9234619140625
Baseline,2004.0,cancer_deaths,5474.290344238281,5237.925549316406,5828.8364135742195
Baseline,2005.0,cancer_deaths,5719.573974609375,5197.788012695312,6136.556591796875
Baseline,2006.0,cancer_deaths,5886.812744140625,5298.132006835937,6466.574157714844
Baseline,2007.0,cancer_deaths,5775.320556640625,5527.805987548828,6310.484619140625
Baseline,2008.0,cancer_deaths,6154.39501953125,5724.033801269531,6640.503564453125
Baseline,2009.0,cancer_deaths,6198.99169921875,6016.1443359375,6426.43720703125
Baseline,2010.0,cancer_deaths,6165.5445556640625,5596.931787109375,6647.192700195313
Baseline,2011.0,cancer_deaths,6533.469970703125,6085.269445800781,6881.32685546875
Baseline,2012.0,cancer_deaths,6667.26123046875,6433.126770019531,7026.2672119140625
Baseline,2013.0,cancer_deaths,6945.9925537109375,6388.529602050781,7383.043969726563
Baseline,2014.0,cancer_deaths,6845.649169921875,6486.6429443359375,7222.4942626953125
Baseline,2015.0,cancer_deaths,7336.217041015625,6780.983374023437,7869.151684570313
Baseline,2016.0,cancer_deaths,7626.097412109375,7024.03779296875,8038.6199951171875
